Date,AAPL,ADI,AMZN,BKR,GM,GOOG,GS,INDA,IVOG,JPM,KRE,KULR,LLY,META,MNSO,MSFT,NVDA,SHOP,SPY,TSLA,TSM,UNH,USXF,VO,VOT,XLV
2024-05-09,183.90457153320312,202.32286071777344,189.5,32.39976119995117,45.0264778137207,170.9656982421875,447.9375,51.199588775634766,110.89460754394531,194.21234130859375,49.32218933105469,0.4699999988079071,767.890625,474.11334228515625,24.35845947265625,410.0164489746094,88.72601318359375,62.45000076293945,515.1777954101562,171.97000122070312,141.3685760498047,501.1818542480469,43.6112060546875,242.59127807617188,228.98471069335938,141.56930541992188
2024-05-10,182.63742065429688,204.69395446777344,187.47999572753906,31.96486473083496,44.87757873535156,169.68031311035156,447.1213684082031,51.00102233886719,110.82514953613281,195.46119689941406,49.263484954833984,0.46000000834465027,756.3954467773438,474.8912353515625,24.26020050048828,412.4228820800781,89.85673522949219,58.939998626708984,515.8414916992188,168.47000122070312,147.774169921875,506.89520263671875,43.829463958740234,242.91748046875,229.1438751220703,141.85580444335938
2024-05-13,185.8601531982422,205.86962890625,186.57000732421875,32.034053802490234,44.83787536621094,170.2881317138672,445.970947265625,51.3485107421875,110.36870574951172,195.421875,49.214561462402344,0.46000000834465027,754.1063232421875,466.7237243652344,24.908710479736328,411.4085998535156,90.37762451171875,58.779998779296875,515.9107055664062,171.88999938964844,144.95254516601562,505.8375244140625,43.78977966308594,242.40345764160156,228.72610473632812,141.71749877929688
2024-05-14,187.00755310058594,209.38673400878906,187.07000732421875,32.251502990722656,44.69890594482422,171.31443786621094,450.79876708984375,51.775421142578125,111.23197174072266,198.15557861328125,49.791831970214844,0.44999998807907104,760.3565063476562,470.5531921386719,23.729598999023438,414.23272705078125,91.33439636230469,58.029998779296875,518.2777709960938,177.5500030517578,150.43740844726562,507.952880859375,44.057640075683594,243.38209533691406,229.68101501464844,142.32012939453125
2024-05-15,189.2924041748047,213.1508331298828,185.99000549316406,32.54801940917969,45.155521392822266,173.25747680664062,458.2912902832031,51.954132080078125,112.3631362915039,198.74560546875,49.96794891357422,0.4699999988079071,784.6223754882812,480.2165222167969,24.102985382080078,421.4751281738281,94.60760498046875,58.77000045776367,524.6956787109375,173.99000549316406,154.03126525878906,511.5805358886719,44.83144760131836,246.12026977539062,233.13270568847656,144.4342803955078
2024-05-16,189.41212463378906,211.5404510498047,183.6300048828125,32.63697814941406,45.5327262878418,174.8019256591797,456.7475891113281,52.15269088745117,111.17243194580078,199.099609375,49.75269317626953,0.3700000047683716,768.770751953125,471.9293518066406,24.191417694091797,419.3930969238281,94.33667755126953,57.810001373291016,523.6160888671875,174.83999633789062,150.71461486816406,515.2576293945312,44.6727180480957,245.37887573242188,232.3468780517578,144.266357421875
2024-05-17,189.4420623779297,211.50096130371094,184.6999969482422,33.071876525878906,45.42353439331055,176.65525817871094,459.89404296875,52.58953094482422,111.2220458984375,201.3809814453125,50.08536148071289,0.3499999940395355,767.6542358398438,470.6130065917969,23.513429641723633,418.61602783203125,92.45712280273438,58.529998779296875,524.3687744140625,177.4600067138672,150.17007446289062,518.578857421875,44.593353271484375,245.85337829589844,232.64529418945312,144.54296875
2024-05-20,190.6094207763672,214.8599853515625,183.5399932861328,32.72593688964844,44.778316497802734,177.8210906982422,455.1940002441406,52.73845291137695,111.75786590576172,192.3242950439453,49.361328125,0.38999998569488525,780.7940673828125,467.5514221191406,22.658573150634766,423.7265930175781,94.75758361816406,58.90999984741211,524.9729614257812,174.9499969482422,152.021484375,511.2641906738281,44.83144760131836,246.0115203857422,233.7295379638672,144.23670959472656
2024-05-21,191.91647338867188,214.03009033203125,183.14999389648438,32.63697814941406,44.5897102355957,178.89720153808594,462.53900146484375,52.82780838012695,111.65863800048828,196.19873046875,49.42981719970703,0.4000000059604645,800.72314453125,463.35302734375,22.501358032226562,427.4125671386719,95.36344146728516,57.02000045776367,526.2603759765625,186.60000610351562,152.14027404785156,517.5112915039062,44.79176712036133,245.79405212402344,233.09291076660156,144.4836883544922
2024-05-22,190.46974182128906,237.2667694091797,183.1300048828125,31.71776580810547,43.646697998046875,177.3627166748047,454.64337158203125,52.90723419189453,110.69615173339844,195.00885009765625,48.83298110961914,0.38999998569488525,800.4639282226562,466.4943542480469,21.744762420654297,428.8869323730469,94.92753601074219,58.70000076293945,524.7451171875,180.11000061035156,154.5955810546875,515.336669921875,44.71240234375,245.1317596435547,233.4510040283203,144.74053955078125
